"crop","country","region","climate_scenario","future_mid_point","projected_yield_t_ha","global_delta_t_from_pre_industrial_period","drought_index","annual_precipitation_change_each_study_mm"
"Soybean","Brazil","Central and South America","RCP8.5",2080,0.6668,4.118,-0.0115819412136234,-17.5296
"Soybean","China","Asia","RCP2.6",2080,5.4127,1.833,0.156246571368661,60.9884
"Soybean","China","Asia","RCP4.5",2080,4.7746,2.607,0.305008277043015,119.0552
"Soybean","China","Asia","RCP8.5",2080,3.3528,4.118,0.310621926313746,121.2464
"Soybean","India","Asia","RCP2.6",2080,0.4967,1.833,0.0845722162673295,92.7608
"Soybean","India","Asia","RCP4.5",2080,0.3252,2.607,0.0722526414567343,79.2484
"Soybean","India","Asia","RCP8.5",2080,0.0518,4.118,0.0932292147828829,102.256
"Soybean","Paraguay","Central and South America","RCP2.6",2080,2.0327,1.833,0.0188747283671628,22.2771999999999
"Soybean","Paraguay","Central and South America","RCP4.5",2080,1.4871,2.607,0.104584560460673,123.4376
"Soybean","Paraguay","Central and South America","RCP8.5",2080,0.5352,4.118,-0.0167087759315868,-19.7208
"Soybean","United States","North America","RCP2.6",2080,3.335,1.833,0.00576323741767093,6.93880000000001
"Soybean","United States","North America","RCP4.5",2080,2.5332,2.607,0.0215363082449808,25.9292
"Soybean","United States","North America","RCP8.5",2080,1.0288,4.118,0.0294228436586358,35.4244
"Soybean","Argentina","Central and South America","RCP2.6",2080,2.7042,1.833,-0.0716574071280757,-36.1548
"Soybean","Argentina","Central and South America","RCP4.5",2080,2.5526,2.607,0.0608002242298824,30.6768
"Soybean","Argentina","Central and South America","RCP8.5",2080,1.893,4.118,0.00289524877285152,1.46079999999999
"Soybean","Brazil","Central and South America","RCP2.6",2080,1.9519,1.833,0.00241290441950481,3.65199999999991
"Soybean","Brazil","Central and South America","RCP4.5",2080,1.5719,2.607,0.0243703346369992,36.8852
"Soybean","Brazil","Central and South America","RCP8.5",2080,0.8701,4.118,-0.0115819412136234,-17.5296
"Soybean","China","Asia","RCP2.6",2080,5.7103,1.833,0.156246571368661,60.9884
"Soybean","China","Asia","RCP4.5",2080,5.5704,2.607,0.305008277043015,119.0552
"Soybean","China","Asia","RCP8.5",2080,4.6178,4.118,0.310621926313746,121.2464
"Soybean","India","Asia","RCP2.6",2080,0.522,1.833,0.0845722162673295,92.7608
"Soybean","India","Asia","RCP4.5",2080,0.3693,2.607,0.0722526414567343,79.2484
"Soybean","India","Asia","RCP8.5",2080,0.0647,4.118,0.0932292147828829,102.256
"Soybean","Paraguay","Central and South America","RCP2.6",2080,2.1425,1.833,0.0188747283671628,22.2771999999999
"Soybean","Paraguay","Central and South America","RCP4.5",2080,1.7505,2.607,0.104584560460673,123.4376
"Soybean","Paraguay","Central and South America","RCP8.5",2080,0.8633,4.118,-0.0167087759315868,-19.7208
"Soybean","United States","North America","RCP2.6",2080,3.517,1.833,0.00576323741767093,6.93880000000001
"Soybean","United States","North America","RCP4.5",2080,2.963,2.607,0.0215363082449808,25.9292
"Soybean","United States","North America","RCP8.5",2080,1.4757,4.118,0.0294228436586358,35.4244
"Soybean","Argentina","Central and South America","A1B",2050,2.6128230095,2.18,-0.0784955693105046,-39.6049999999999
"Soybean","Argentina","Central and South America","B1",2050,2.8441087008,1.91,-0.037597802040658,-18.9699999999998
"Soybean","Argentina","Central and South America","A1B",2050,2.032351017,2.18,-0.0784955693105046,-39.6049999999999
"Soybean","Argentina","Central and South America","B1",2050,2.54370558265,1.91,-0.037597802040658,-18.9699999999998
"Soybean","Brazil","Central and South America","A1B",2050,1.2046096921,2.18,-0.046916851815181,-71.01
"Soybean","Brazil","Central and South America","B1",2050,1.31928271055,1.91,-0.0494605763538156,-74.86
"Soybean","Brazil","Central and South America","A1B",2050,1.25249457355,2.18,-0.046916851815181,-71.01
"Soybean","Brazil","Central and South America","B1",2050,1.35219734905,1.91,-0.0494605763538156,-74.86
"Soybean","China","Asia","A1B",2050,0.78095412255,2.18,0.00176771540562429,0.69
"Soybean","China","Asia","B1",2050,0.94964900615,1.91,0.0428735033523513,16.735
"Soybean","China","Asia","A1B",2050,1.25796109435,2.18,0.00176771540562429,0.69
"Soybean","China","Asia","B1",2050,1.32744145395,1.91,0.0428735033523513,16.735
"Soybean","India","Asia","A1B",2050,0.8109533787,2.18,0.00489139744670403,5.365
"Soybean","India","Asia","B1",2050,0.8946019709,1.91,0.0332551205719533,36.475
"Soybean","India","Asia","A1B",2050,0.90443354845,2.18,0.00489139744670403,5.365
"Soybean","India","Asia","B1",2050,0.97215929625,1.91,0.0332551205719533,36.475
"Soybean","Paraguay","Central and South America","A1B",2050,2.16435217855,2.18,-0.0788466334121063,-93.06
"Soybean","Paraguay","Central and South America","B1",2050,2.39925920965,1.91,-0.0211816659714448,-24.9999999999999
"Soybean","Paraguay","Central and South America","A1B",2050,1.81750631335,2.18,-0.0788466334121063,-93.06
"Soybean","Paraguay","Central and South America","B1",2050,2.22487807275,1.91,-0.0211816659714448,-24.9999999999999
"Soybean","United States","North America","A1B",2050,1.16390258075,2.18,0.0325712450760888,39.2149999999999
"Soybean","United States","North America","B1",2050,1.3678469658,1.91,0.0184513632376722,22.215
"Soybean","United States","North America","A1B",2050,1.51669818165,2.18,0.0325712450760888,39.2149999999999
"Soybean","United States","North America","B1",2050,1.65312719345,1.91,0.0184513632376722,22.215
"Soybean","United States","North America","Others",2035,0.76,1.2015129896448,0.0792743750521978,44
"Soybean","United States","North America","Others",2035,0.5,1.37071674100504,0.0810226171252155,71
"Soybean","United States","North America","Others",2035,1.45,1.31459643630648,0.01194401164425,13
"Soybean","United States","North America","Others",2035,1.43,1.2645124682187,0.00661320176525375,4
"Soybean","United States","North America","Others",2035,1.82,1.2252773083738,0.0764185227325639,71
"Soybean","United States","North America","Others",2035,2.16,1.20870778157563,0.0787312800635393,87
"Soybean","United States","North America","Others",2035,1.81,1.23798826724267,-0.0298835658512201,-46
"Soybean","United States","North America","Others",2035,1.48,1.35105248634482,0.085082160854733,126
"Soybean","United States","North America","Others",2035,2.02,1.26232017900993,0.0475663899619518,64
"Soybean","United States","North America","Others",2035,1.65,1.29809867723993,-0.0168841841640362,-21
"Soybean","United States","North America","Others",2095,0.91,2.31561710504693,0.295477216103646,164
"Soybean","United States","North America","Others",2095,0.64,3.20602617163562,0.136939634577829,120
"Soybean","United States","North America","Others",2095,1.46,2.58552755503323,0.0725828399919809,79
"Soybean","United States","North America","Others",2095,1.21,2.69316109374895,0.145490438835582,88
"Soybean","United States","North America","Others",2095,2.07,2.53037573589473,0.235713471527204,219
"Soybean","United States","North America","Others",2095,2.13,2.49038363119092,0.22985913949585,254
"Soybean","United States","North America","Others",2095,1.53,2.35179889978994,-0.0298835658512201,-46
"Soybean","United States","North America","Others",2095,1.7,2.61433297036729,0.194473510525104,288
"Soybean","United States","North America","Others",2095,1.98,2.4438419938162,0.204386831867761,275
"Soybean","United States","North America","Others",2095,1.58,2.4722313920356,0.123817350536265,154
"Soybean","Brazil","Central and South America","Others",2050,3.21333333333333,2.68172675674337,0.0356844140900138,57.96
"Soybean","Brazil","Central and South America","Others",2050,3.41666666666667,2.74846497907733,0.0650982534138609,135.24
"Soybean","Brazil","Central and South America","Others",2050,4.62666666666667,2.7431406631353,0.064069602232243,111.32
"Soybean","Brazil","Central and South America","Others",2050,2.77333333333333,2.75412434061579,0.263381882277264,475
"Soybean","Brazil","Central and South America","Others",2050,4.31,2.72628059110914,0.0752515174636329,115.68
"Soybean","Brazil","Central and South America","Others",2050,3.96333333333333,2.33234201389672,0.221081736212438,343.2
"Soybean","Brazil","Central and South America","Others",2050,4.21,2.31595243026376,0.21853273344568,312.57
"Soybean","Brazil","Central and South America","Others",2050,4.11,2.76158178217413,0.182417073128835,277.34
"Soybean","Brazil","Central and South America","Others",2050,3.56333333333333,2.70303221019963,0.140299889249652,186.55
"Soybean","Brazil","Central and South America","Others",2050,3.13333333333333,2.28943481929373,-0.029471144373169,-23.2199999999998
"Soybean","Brazil","Central and South America","Others",2050,3.53333333333333,2.28941122456133,-0.0183026035442615,-10.05
"Soybean","Brazil","Central and South America","Others",2050,3.10666666666667,2.28583456669954,-0.0350382776443012,-105.49
"Soybean","Brazil","Central and South America","Others",2050,2.73,2.28839628939324,0.138587410679418,333.06
"Soybean","Brazil","Central and South America","Others",2050,2.64,2.28941122456133,-0.0183026035442615,-10.05
"Soybean","Brazil","Central and South America","Others",2050,4.19,2.28941122456133,-0.0183026035442615,-10.05
"Wheat","United States","North America","RCP4.5",2070,4.13,3,0.08689413014339,91.5
"Wheat","United States","North America","RCP6.0",2090,4.62,4,0.130341195215085,137.25
"Wheat","United States","North America","RCP4.5",2070,4.8,3,0.08689413014339,91.5
"Wheat","United States","North America","RCP6.0",2090,5.29,4,0.130341195215085,137.25
"Wheat","Iran","Asia","RCP2.6",2028,2.51,1.58,-0.181845863886163,-54.1
"Wheat","Iran","Asia","RCP2.6",2053,1.49,1.99,-0.113275519648127,-33.7
"Wheat","Iran","Asia","RCP2.6",2078,0.61,1.98,-0.093780029619666,-27.9
"Wheat","Iran","Asia","RCP8.5",2028,2.23,1.73,-0.106552936879692,-31.7
"Wheat","Iran","Asia","RCP8.5",2053,1.16,2.89,-0.0927716422044008,-27.6
"Wheat","Iran","Asia","RCP8.5",2078,0.06,4.27,-0.0278987184890046,-8.3
"Wheat","Canada","North America","RCP4.5",2055,2.66868,2.53,0.0459321227226155,19
"Wheat","Canada","North America","RCP4.5",2085,2.66868,2.98,0.0894467653019355,37
"Wheat","Canada","North America","RCP8.5",2055,2.74281,3.23,0.118456527021482,49
"Wheat","Canada","North America","RCP8.5",2085,2.84165,4.93,0.178893530603871,74
"Wheat","Canada","North America","RCP4.5",2055,2.2239,2.53,0.0459321227226155,19
"Wheat","Canada","North America","RCP4.5",2085,2.10035,2.98,0.0894467653019355,37
"Wheat","Canada","North America","RCP8.5",2055,2.14977,3.23,0.118456527021482,49
"Wheat","Canada","North America","RCP8.5",2085,1.75441,4.93,0.178893530603871,74
"Wheat","Canada","North America","RCP4.5",2055,2.896,2.53,0.0459321227226155,19
"Wheat","Canada","North America","RCP4.5",2085,2.927,2.98,0.0894467653019355,37
"Wheat","Canada","North America","RCP8.5",2055,3.082,3.23,0.118456527021482,49
"Wheat","Canada","North America","RCP8.5",2085,3.154,4.93,0.178893530603871,74
"Wheat","China","Asia","RCP2.6",2100,0.62907,2.08,0.35405615755566,178
"Wheat","China","Asia","RCP4.5",2100,0.57474,3.23,0.35604523709249,179
"Wheat","China","Asia","RCP8.5",2100,0.60841,5.35,0.467433691154944,235
"Wheat","China","Asia","RCP2.6",2100,0.62869,2.08,0.35405615755566,178
"Wheat","China","Asia","RCP4.5",2100,0.56533,3.23,0.35604523709249,179
"Wheat","China","Asia","RCP8.5",2100,0.60841,5.35,0.467433691154944,235
"Wheat","China","Asia","RCP2.6",2100,0.62785,2.08,0.35405615755566,178
"Wheat","China","Asia","RCP4.5",2100,0.57117,3.23,0.35604523709249,179
"Wheat","China","Asia","RCP8.5",2100,0.60922,5.35,0.467433691154944,235
"Wheat","China","Asia","RCP2.6",2100,0.62235,2.08,0.35405615755566,178
"Wheat","China","Asia","RCP4.5",2100,0.56501,3.23,0.35604523709249,179
"Wheat","China","Asia","RCP8.5",2100,0.59973,5.35,0.467433691154944,235
"Wheat","China","Asia","RCP2.6",2100,0.36432,2.08,0.35405615755566,178
"Wheat","China","Asia","RCP4.5",2100,0.30554,2.08,0.35604523709249,179
"Wheat","China","Asia","RCP8.5",2100,0.30351,3.23,0.467433691154944,235
"Wheat","Iran","Asia","RCP2.6",2024,1.176,1.27,-0.160335864655816,-59
"Wheat","Iran","Asia","RCP2.6",2054,0.984,1.78,-0.187511434936463,-69
"Wheat","Iran","Asia","RCP2.6",2084,0.89,1.76,-0.135877851403234,-50
"Wheat","India","Asia","RCP4.5",2035,5.661,1.83,-0.197896739301839,-97.5999999999999
"Wheat","India","Asia","RCP4.5",2075,5.092,2.99,-0.181878458149333,-89.6999999999999
"Wheat","Afghanistan","Asia","RCP2.6",2030,2.3164,1.587,0.0381710552756375,18.26
"Wheat","Afghanistan","Asia","RCP4.5",2030,2.2777,1.572,0.0236660542708952,11.3212
"Wheat","Afghanistan","Asia","RCP8.5",2030,2.2609,1.728,-0.0679444783906347,-32.5028
"Wheat","Algeria","Africa","RCP2.6",2030,1.8361,1.587,0.184747510372056,2.9216
"Wheat","Algeria","Africa","RCP4.5",2030,1.7344,1.572,-1.27013913380788,-20.0859999999999
"Wheat","Algeria","Africa","RCP8.5",2030,1.6692,1.728,-0.854457235470758,-13.5124
"Wheat","Argentina","Central and South America","RCP2.6",2030,2.9064,1.587,-0.0521144779113278,-26.2944
"Wheat","Argentina","Central and South America","RCP4.5",2030,2.6474,1.572,-0.0434287315927729,-21.9119999999999
"Wheat","Argentina","Central and South America","RCP8.5",2030,2.6909,1.728,-0.0405334828199216,-20.4512
"Wheat","Australia","Australasia","RCP2.6",2030,0.8913,1.587,-0.127484078084973,-29.5812
"Wheat","Australia","Australasia","RCP4.5",2030,0.8606,1.572,-0.13377958811386,-31.042
"Wheat","Australia","Australasia","RCP8.5",2030,0.8398,1.728,-0.0834155078827599,-19.3556
"Wheat","Brazil","Central and South America","RCP2.6",2030,0.5862,1.587,-0.00193032353560386,-2.92159999999994
"Wheat","Brazil","Central and South America","RCP4.5",2030,0.5233,1.572,0.0422258273413353,63.91
"Wheat","Brazil","Central and South America","RCP8.5",2030,0.4972,1.728,-0.0159251691687322,-24.1032000000001
"Wheat","Bulgaria","Europe","RCP2.6",2030,4.1182,1.587,-0.00260556741034821,-2.1912
"Wheat","Bulgaria","Europe","RCP4.5",2030,3.9921,1.572,-0.0182389718724376,-15.3384000000001
"Wheat","Bulgaria","Europe","RCP8.5",2030,3.9408,1.728,-0.00955374717127675,-8.03439999999998
"Wheat","Canada","North America","RCP2.6",2030,3.5459,1.587,-0.0111956008739796,-6.2084
"Wheat","Canada","North America","RCP4.5",2030,3.6553,1.572,0.0223912017479591,12.4167999999999
"Wheat","Canada","North America","RCP8.5",2030,3.2582,1.728,0.0270011550490097,14.9732
"Wheat","China","Asia","RCP2.6",2030,5.6753,1.587,0.0870115636963203,33.9636
"Wheat","China","Asia","RCP4.5",2030,5.7707,1.572,0.157182179580449,61.3535999999999
"Wheat","China","Asia","RCP8.5",2030,5.5691,1.728,0.0832691308491667,32.5028
"Wheat","Czech Republic","Europe","RCP2.6",2030,5.9952,1.587,-0.0276580775351875,-22.2772
"Wheat","Czech Republic","Europe","RCP4.5",2030,5.8849,1.572,-0.0258444331066506,-20.8164
"Wheat","Czech Republic","Europe","RCP8.5",2030,5.917,1.728,0.0117886887854898,9.49520000000002
"Wheat","Denmark","Europe","RCP2.6",2030,5.4105,1.587,0.060894471425387,51.8584
"Wheat","Denmark","Europe","RCP4.5",2030,5.2605,1.572,0.0373085846056948,31.7724
"Wheat","Denmark","Europe","RCP8.5",2030,5.0345,1.728,0.0737595005997645,62.8144
"Wheat","Egypt","Africa","RCP2.6",2030,11.5203,1.587,0.62103030214988,1.0956
"Wheat","Egypt","Africa","RCP4.5",2030,11.6024,1.572,0.414020201433251,0.730399999999996
"Wheat","Egypt","Africa","RCP8.5",2030,11.3086,1.728,-2.27711110788289,-4.0172
"Wheat","Ethiopia","Africa","RCP2.6",2030,2.1176,1.587,0.0783033079341321,50.3976
"Wheat","Ethiopia","Africa","RCP4.5",2030,1.7367,1.572,-0.0828426301332122,-53.3192
"Wheat","Ethiopia","Africa","RCP8.5",2030,1.5451,1.728,0.0334775012182159,21.5468
"Wheat","France","Europe","RCP2.6",2030,6.3852,1.587,-0.0240725701219213,-23.738
"Wheat","France","Europe","RCP4.5",2030,6.243,1.572,-0.0418492372888785,-41.2676
"Wheat","France","Europe","RCP8.5",2030,5.7587,1.728,0.000740694465289916,0.730400000000031
"Wheat","Germany","Europe","RCP2.6",2030,6.6911,1.587,-0.0087039644298927,-7.30399999999995
"Wheat","Germany","Europe","RCP4.5",2030,6.4327,1.572,-0.00652797332241951,-5.47799999999995
"Wheat","Germany","Europe","RCP8.5",2030,6.4904,1.728,0.0417790292634851,35.0591999999999
"Wheat","Greece","Europe","RCP2.6",2030,4.4173,1.587,-0.0431653848208648,-31.7724
"Wheat","Greece","Europe","RCP4.5",2030,4.2404,1.572,-0.047630769457506,-35.0592
"Wheat","Greece","Europe","RCP8.5",2030,4.096,1.728,-0.0401884617297707,-29.5812
"Wheat","Hungary","Europe","RCP2.6",2030,4.979,1.587,-0.0639255871954834,-39.0764
"Wheat","Hungary","Europe","RCP4.5",2030,4.9905,1.572,-0.0800563428429418,-48.9368
"Wheat","Hungary","Europe","RCP8.5",2030,5.0067,1.728,-0.0238974157740123,-14.6079999999999
"Wheat","India","Asia","RCP2.6",2030,1.4236,1.587,0.0655934118293855,71.9444
"Wheat","India","Asia","RCP4.5",2030,1.2476,1.572,-0.0043284992577767,-4.74759999999999
"Wheat","India","Asia","RCP8.5",2030,1.1086,1.728,0.0249721111025579,27.39
"Wheat","Iran","Asia","RCP2.6",2030,2.4304,1.587,0.170239582215502,14.9732
"Wheat","Iran","Asia","RCP4.5",2030,2.3951,1.572,0.0581305890491962,5.11280000000004
"Wheat","Iran","Asia","RCP8.5",2030,2.3047,1.728,-0.261587650721381,-23.0076
"Wheat","Italy","Europe","RCP2.6",2030,7.1814,1.587,-0.042408320563752,-41.6328
"Wheat","Italy","Europe","RCP4.5",2030,6.9262,1.572,-0.0658444977174043,-64.6404
"Wheat","Italy","Europe","RCP8.5",2030,6.4887,1.728,-0.0513363880508577,-50.3976000000001
"Wheat","Kazakstan","Asia","RCP2.6",2030,2.689,1.587,0.078217497330682,29.9464
"Wheat","Kazakstan","Asia","RCP4.5",2030,2.49,1.572,0.0209851822106707,8.03439999999998
"Wheat","Kazakstan","Asia","RCP8.5",2030,2.6052,1.728,0.0667710343066798,25.564
"Wheat","Mexico","Central and South America","RCP2.6",2030,8.5072,1.587,-0.0293868392438572,-11.6863999999999
"Wheat","Mexico","Central and South America","RCP4.5",2030,8.4225,1.572,-0.0569370010349738,-22.6424
"Wheat","Mexico","Central and South America","RCP8.5",2030,8.3013,1.728,-0.0174484358010405,-6.93880000000004
"Wheat","Morocco","Africa","RCP2.6",2030,1.6437,1.587,-0.0332410346403224,-16.434
"Wheat","Morocco","Africa","RCP4.5",2030,1.6279,1.572,-0.0228993794188888,-11.3212
"Wheat","Morocco","Africa","RCP8.5",2030,1.4289,1.728,-0.101939172896989,-50.3976
"Wheat","Pakistan","Asia","RCP2.6",2030,4.5837,1.587,0.0806908948601301,23.0076
"Wheat","Pakistan","Asia","RCP4.5",2030,4.2752,1.572,0.0358626199378356,10.2256
"Wheat","Pakistan","Asia","RCP8.5",2030,3.9513,1.728,-0.0128080785492271,-3.65200000000002
"Wheat","Poland","Europe","RCP2.6",2030,5.7461,1.587,0.00569427826364085,4.01720000000003
"Wheat","Poland","Europe","RCP4.5",2030,5.4071,1.572,0.0077649249049647,5.47799999999997
"Wheat","Poland","Europe","RCP8.5",2030,5.7128,1.728,0.0626370609000489,44.1892
"Wheat","Romania","Europe","RCP2.6",2030,5.6442,1.587,-0.0171245518278248,-16.7992
"Wheat","Romania","Europe","RCP4.5",2030,5.5767,1.572,-0.0130295503037797,-12.782
"Wheat","Romania","Europe","RCP8.5",2030,5.2378,1.728,-0.00409500152404503,-4.01719999999998
"Wheat","Russia","Europe","RCP2.6",2030,3.9252,1.587,0.0427153307448801,17.1644
"Wheat","Russia","Europe","RCP4.5",2030,3.758,1.572,0.029991615203852,12.0516
"Wheat","Russia","Europe","RCP8.5",2030,3.6048,1.728,0.0436241675692393,17.5296
"Wheat","Saudi Arabia","Asia","RCP2.6",2030,4.0881,1.587,0.199041491333696,16.7992
"Wheat","Saudi Arabia","Asia","RCP4.5",2030,4.0583,1.572,-0.112501712492959,-9.4952
"Wheat","Saudi Arabia","Asia","RCP8.5",2030,3.9208,1.728,0.125482679319069,10.5908
"Wheat","South Africa","Africa","RCP2.6",2030,1.6275,1.587,-0.109269394992012,-31.7724
"Wheat","South Africa","Africa","RCP4.5",2030,1.6827,1.572,-0.00502388022951791,-1.46080000000004
"Wheat","South Africa","Africa","RCP8.5",2030,1.5985,1.728,-0.0741022333853871,-21.5468
"Wheat","Spain","Europe","RCP2.6",2030,6.2889,1.587,-0.105784378741414,-44.5543999999999
"Wheat","Spain","Europe","RCP4.5",2030,6.2764,1.572,-0.0832401668784901,-35.0592
"Wheat","Spain","Europe","RCP8.5",2030,5.775,1.728,-0.100581868311509,-42.3632
"Wheat","Sweden","Europe","RCP2.6",2030,5.1558,1.587,0.0590773327583233,33.2332
"Wheat","Sweden","Europe","RCP4.5",2030,5.258,1.572,0.031810871485251,17.8948
"Wheat","Sweden","Europe","RCP8.5",2030,5.0735,1.728,0.0629725415116194,35.4244
